Date,City,Pollutant,count,variance,min,max
2023-01-05,Wollongong,pm2.5,45,1210.64,1.0,51.0
2023-01-05,Wollongong,so2,7,47.15,1.5,7.2
2023-01-06,Adelaide,co,24,2.16,1.5,2.9
2023-01-06,Adelaide,no2,72,48.56,0.5,13.8
2023-01-06,Adelaide,o3,64,92.27,3.3,12.2
2023-01-06,Adelaide,pm2.5,90,849.12,1.0,50.0
2023-01-06,Adelaide,so2,13,0.99,0.6,1.6
2023-01-06,Brisbane,no2,121,37.52,0.5,9.2
2023-01-06,Brisbane,o3,66,95.74,2.5,14.7
2023-01-06,Brisbane,so2,15,26.36,0.6,6.6
2023-01-06,Canberra,o3,57,40.21,1.3,7.0
2023-01-06,Canberra,pm10,63,128.87,1.0,16.0
2023-01-06,Canberra,pm2.5,65,573.38,1.0,31.0
2023-01-06,Darwin,co,71,62.91,1.8,8.2
2023-01-06,Darwin,no2,72,7.97,0.1,3.8
2023-01-06,Darwin,o3,72,4.64,2.6,5.9
2023-01-06,Darwin,pm10,72,816.04,4.0,36.0
2023-01-06,Darwin,pm2.5,72,569.51,1.0,32.0
2023-01-06,Darwin,so2,53,1.38,0.1,0.9
2023-01-06,Hobart,pm10,65,36.74,2.0,14.0
2023-01-06,Hobart,pm2.5,31,40.26,5.0,9.0
2023-01-06,Launceston,pm10,141,36.36,2.0,10.0
2023-01-06,Launceston,pm2.5,93,43.53,5.0,13.0
2023-01-06,Melbourne,co,92,2.28,0.4,2.6
2023-01-06,Melbourne,no2,67,24.99,1.0,7.5
2023-01-06,Melbourne,o3,90,130.18,3.2,16.0
2023-01-06,Melbourne,pm10,69,169.27,1.0,26.0
2023-01-06,Melbourne,pm2.5,157,890.49,1.0,48.0
2023-01-06,Melbourne,so2,83,2.67,0.1,2.9
2023-01-06,Newcastle,no2,89,37.07,1.0,10.2
2023-01-06,Newcastle,pm10,144,578.69,3.0,41.0
2023-01-06,Newcastle,pm2.5,128,1132.95,1.0,62.0
2023-01-06,Newcastle,so2,81,180.72,1.5,21.5
2023-01-06,Perth,no2,9,15.46,1.2,4.5
2023-01-06,Perth,pm10,92,307.52,1.0,23.0
2023-01-06,Perth,pm2.5,91,495.48,2.0,29.0
2023-01-06,Perth,so2,4,0.0,2.9,2.9
2023-01-06,Sydney,co,14,3.19,1.2,2.3
2023-01-06,Sydney,no2,91,67.86,1.0,11.2
2023-01-06,Sydney,o3,97,75.46,1.6,13.6
2023-01-06,Sydney,pm10,110,191.84,2.0,27.0
2023-01-06,Sydney,pm2.5,106,448.94,1.0,32.0
2023-01-06,Sydney,so2,15,189.1,1.5,18.6
2023-01-06,Wollongong,co,2,0.0,2.3,2.3
2023-01-06,Wollongong,no2,7,28.21,1.0,5.6
2023-01-06,Wollongong,pm10,48,345.53,3.0,21.0
2023-01-06,Wollongong,pm2.5,35,1079.29,1.0,51.0
2023-01-06,Wollongong,so2,3,21.03,4.3,7.2
2023-01-07,Adelaide,co,24,1.58,1.2,2.8
2023-01-07,Adelaide,no2,79,30.58,0.5,11.0
2023-01-07,Adelaide,pm10,120,335.64,6.0,40.0
2023-01-07,Adelaide,pm2.5,75,721.43,4.0,38.0
2023-01-07,Adelaide,so2,9,0.69,0.6,1.1
2023-01-07,Brisbane,no2,105,16.92,0.5,6.4
2023-01-07,Brisbane,o3,71,50.04,2.1,13.0
2023-01-07,Brisbane,so2,21,12.33,0.6,5.6
2023-01-07,Canberra,co,23,77.75,0.1,8.4
2023-01-07,Canberra,no2,2,1.25,0.5,1.0
2023-01-07,Canberra,o3,68,53.22,0.9,8.2
2023-01-07,Canberra,pm10,70,106.3,1.0,15.0
2023-01-07,Canberra,pm2.5,64,928.19,1.0,51.0
2023-01-07,Darwin,co,66,70.86,1.9,8.6
2023-01-07,Darwin,no2,71,2.16,0.1,1.4
2023-01-07,Darwin,o3,70,1.82,3.9,5.5
2023-01-07,Darwin,so2,49,1.41,0.1,0.9
2023-01-07,Hobart,pm10,61,11.83,1.0,5.0
2023-01-07,Hobart,pm2.5,27,31.91,5.0,9.0
2023-01-07,Launceston,pm10,123,26.27,1.0,8.0
2023-01-07,Launceston,pm2.5,54,8.55,5.0,9.0
2023-01-07,Melbourne,co,92,4.88,0.2,3.2
2023-01-07,Melbourne,no2,78,40.55,1.9,10.2
2023-01-07,Melbourne,o3,92,1038.26,0.2,33.6
2023-01-07,Melbourne,pm2.5,161,1421.7,1.0,56.0
2023-01-07,Melbourne,so2,34,5.12,0.1,2.9
2023-01-07,Newcastle,no2,51,17.78,1.0,5.6
2023-01-07,Newcastle,pm10,143,275.33,2.0,29.0
2023-01-07,Newcastle,pm2.5,128,550.98,1.0,38.0
2023-01-07,Newcastle,so2,14,41.14,1.5,7.2
2023-01-07,Perth,pm10,89,81.01,5.0,18.0
2023-01-07,Perth,pm2.5,87,310.87,3.0,25.0
2023-01-07,Perth,so2,4,0.0,2.9,2.9
2023-01-07,Sydney,co,9,3.03,1.2,2.3
2023-01-07,Sydney,no2,83,28.23,1.0,7.5
2023-01-07,Sydney,o3,112,91.76,4.8,16.8
2023-01-07,Sydney,pm10,120,112.15,4.0,24.0
2023-01-07,Sydney,pm2.5,117,344.51,1.0,29.0
2023-01-07,Sydney,so2,5,0.0,1.5,1.5
2023-01-07,Wollongong,co,12,7.61,1.2,3.4
2023-01-07,Wollongong,no2,7,27.8,1.0,4.7
2023-01-07,Wollongong,pm10,48,200.69,3.0,27.0
2023-01-07,Wollongong,so2,11,100.42,1.5,8.6
2023-01-08,Adelaide,co,22,0.74,1.3,2.2
2023-01-08,Adelaide,no2,79,25.51,0.5,8.7
2023-01-08,Adelaide,pm10,120,477.31,2.0,46.0
2023-01-08,Adelaide,pm2.5,73,1291.16,5.0,58.0
2023-01-08,Adelaide,so2,16,0.82,0.6,1.6
2023-01-08,Brisbane,no2,107,9.39,0.5,5.1
2023-01-08,Brisbane,o3,70,35.82,2.9,11.0
2023-01-08,Brisbane,so2,19,2.94,0.6,2.6
2023-01-08,Canberra,co,24,72.28,0.2,8.3
2023-01-08,Canberra,no2,3,2.7,0.5,1.4
2023-01-08,Canberra,o3,68,92.69,1.3,11.4
2023-01-08,Canberra,pm10,72,144.51,1.0,20.0
2023-01-08,Darwin,co,64,45.11,1.9,8.7
2023-01-08,Darwin,no2,70,2.13,0.1,1.5
2023-01-08,Darwin,o3,69,2.47,3.6,6.1
2023-01-08,Darwin,so2,56,1.47,0.1,1.0
2023-01-08,Hobart,pm10,64,21.74,1.0,7.0
2023-01-08,Hobart,pm2.5,21,7.62,5.0,9.0
2023-01-08,Launceston,pm10,127,19.69,1.0,8.0
2023-01-08,Launceston,pm2.5,40,16.0,5.0,13.0
2023-01-08,Melbourne,co,80,5.48,0.2,4.3
2023-01-08,Melbourne,no2,92,147.0,1.9,24.1
2023-01-08,Melbourne,pm10,47,250.64,6.0,32.0
2023-01-08,Melbourne,so2,68,7.13,0.1,4.3
2023-01-08,Newcastle,no2,63,113.08,1.0,13.9
2023-01-08,Newcastle,pm10,143,810.76,1.0,55.0
2023-01-08,Newcastle,pm2.5,121,1446.07,1.0,63.0
2023-01-08,Newcastle,so2,46,107.83,1.5,14.3
2023-01-08,Perth,no2,3,0.0,1.2,1.2
2023-01-08,Perth,pm10,91,109.73,4.0,16.0
2023-01-08,Perth,pm2.5,90,352.61,2.0,22.0
2023-01-08,Sydney,co,6,3.63,1.2,2.3
2023-01-08,Sydney,no2,78,57.21,1.0,11.2
2023-01-08,Sydney,o3,114,350.94,0.8,24.1
2023-01-08,Sydney,pm10,120,131.75,1.0,21.0
2023-01-08,Sydney,pm2.5,110,447.32,2.0,39.0
2023-01-08,Sydney,so2,12,4.75,1.5,2.9
2023-01-08,Wollongong,co,2,0.0,1.2,1.2
2023-01-08,Wollongong,no2,10,13.73,1.0,3.8
2023-01-08,Wollongong,o3,46,183.92,3.2,18.4
2023-01-08,Wollongong,pm10,48,130.99,6.0,24.0
2023-01-08,Wollongong,pm2.5,43,515.89,1.0,30.0
2023-01-08,Wollongong,so2,5,0.0,1.5,1.5
2023-01-09,Adelaide,co,20,1.12,1.4,2.4
2023-01-09,Adelaide,no2,74,144.55,0.5,20.2
2023-01-09,Adelaide,o3,70,23.28,5.7,11.4
2023-01-09,Adelaide,pm10,120,237.38,5.0,30.0
2023-01-09,Adelaide,pm2.5,93,1064.43,5.0,52.0
2023-01-09,Adelaide,so2,14,0.62,0.6,1.1
2023-01-09,Brisbane,no2,112,34.09,0.5,10.1
2023-01-09,Brisbane,o3,70,126.84,3.3,17.9
2023-01-09,Brisbane,so2,35,1.64,0.6,1.6
2023-01-09,Canberra,co,41,171.52,0.1,8.6
2023-01-09,Canberra,no2,20,1.18,0.5,1.4
2023-01-09,Canberra,o3,65,145.08,0.5,12.2
2023-01-09,Canberra,pm10,69,220.34,1.0,24.0
2023-01-09,Darwin,co,66,7.44,2.0,4.5
2023-01-09,Darwin,no2,70,3.65,0.1,1.9
2023-01-09,Darwin,o3,71,1.68,3.4,5.0
2023-01-09,Darwin,pm2.5,71,467.23,4.0,34.0
2023-01-09,Darwin,so2,69,1.21,0.1,1.0
2023-01-09,Hobart,pm10,59,542.27,2.0,39.0
2023-01-09,Hobart,pm2.5,44,174.54,5.0,25.0
2023-01-09,Launceston,pm10,116,45.46,2.0,16.0
2023-01-09,Launceston,pm2.5,55,93.95,5.0,21.0
2023-01-09,Melbourne,co,92,6.7,1.3,5.0
2023-01-09,Melbourne,no2,90,406.32,1.0,26.0
2023-01-09,Melbourne,o3,115,475.69,0.3,28.1
2023-01-09,Melbourne,so2,82,4.15,0.1,2.9
2023-01-09,Newcastle,no2,119,183.47,1.0,18.6
2023-01-09,Newcastle,pm10,144,653.57,6.0,49.0
2023-01-09,Newcastle,so2,72,183.01,1.5,25.8
2023-01-09,Perth,no2,14,21.87,1.2,5.6
2023-01-09,Perth,pm10,91,193.41,3.0,21.0
2023-01-09,Perth,pm2.5,87,504.11,2.0,32.0
2023-01-09,Sydney,co,3,0.0,1.2,1.2
2023-01-09,Sydney,no2,96,149.62,1.0,14.9
2023-01-09,Sydney,o3,93,1196.42,0.8,37.6
2023-01-09,Sydney,pm10,109,150.63,5.0,25.0
2023-01-09,Sydney,pm2.5,99,649.62,2.0,49.0
2023-01-09,Sydney,so2,12,0.0,1.5,1.5
2023-01-09,Wollongong,co,12,3.3,1.2,2.3
2023-01-09,Wollongong,no2,28,89.0,1.0,12.1
2023-01-09,Wollongong,o3,42,810.49,0.8,32.0
2023-01-09,Wollongong,pm10,48,464.66,6.0,36.0
2023-01-09,Wollongong,so2,5,0.0,1.5,1.5
2023-01-10,Adelaide,co,24,2.6,1.4,2.9
2023-01-10,Adelaide,no2,71,103.52,0.5,16.0
2023-01-10,Adelaide,o3,67,67.76,1.7,11.8
2023-01-10,Adelaide,pm10,107,724.22,4.0,52.0
2023-01-10,Adelaide,so2,10,0.25,0.6,1.1
2023-01-10,Brisbane,no2,115,41.6,0.5,9.6
2023-01-10,Brisbane,o3,72,164.07,1.3,17.1
2023-01-10,Brisbane,so2,19,1.92,0.6,1.6
2023-01-10,Canberra,co,45,166.43,0.1,8.7
2023-01-10,Canberra,no2,19,5.12,0.5,2.8
2023-01-10,Canberra,o3,66,181.99,0.5,15.1
2023-01-10,Canberra,pm10,71,285.19,3.0,29.0
2023-01-10,Darwin,co,65,5.23,2.1,4.3
2023-01-10,Darwin,no2,68,3.36,0.1,2.2
2023-01-10,Darwin,o3,69,2.86,2.7,5.1
2023-01-10,Darwin,pm10,66,287.56,1.0,30.0
2023-01-10,Darwin,pm2.5,65,369.55,2.0,28.0
2023-01-10,Darwin,so2,61,1.33,0.1,1.0
2023-01-10,Hobart,pm10,66,211.73,2.0,31.0
2023-01-10,Launceston,pm10,130,64.8,2.0,12.0
2023-01-10,Launceston,pm2.5,76,93.42,5.0,13.0
2023-01-10,Melbourne,co,61,5.08,0.8,3.6
2023-01-10,Melbourne,no2,60,70.67,0.9,10.2
2023-01-10,Melbourne,o3,85,149.56,3.2,20.0
2023-01-10,Melbourne,pm10,120,316.33,3.0,35.0
2023-01-10,Melbourne,pm2.5,166,1460.47,4.0,68.0
2023-01-10,Melbourne,so2,48,0.86,0.1,1.3
2023-01-10,Newcastle,no2,82,143.54,1.0,13.9
2023-01-10,Newcastle,pm10,141,763.22,1.0,53.0
2023-01-10,Newcastle,so2,33,2.6,1.5,2.9
2023-01-10,Perth,no2,14,18.95,1.2,5.6
2023-01-10,Perth,o3,69,1192.28,4.0,59.0
2023-01-10,Perth,pm10,92,179.8,2.0,24.0
2023-01-10,Perth,pm2.5,90,455.13,3.0,27.0
2023-01-10,Sydney,co,8,8.43,1.2,3.4
2023-01-10,Sydney,no2,93,172.73,1.0,15.8
2023-01-10,Sydney,o3,102,334.98,0.8,24.1
2023-01-10,Sydney,pm10,119,217.28,1.0,32.0
2023-01-10,Sydney,pm2.5,114,776.5,1.0,57.0
2023-01-10,Sydney,so2,14,13.95,1.5,5.8
2023-01-10,Wollongong,co,10,3.23,1.2,2.3
2023-01-10,Wollongong,no2,21,75.39,1.0,10.2
2023-01-10,Wollongong,o3,44,248.49,0.8,17.6
2023-01-10,Wollongong,so2,5,54.9,1.5,7.2
2023-01-11,Adelaide,co,23,2.03,1.1,2.6
2023-01-11,Adelaide,no2,67,221.65,0.5,19.2
2023-01-11,Adelaide,o3,54,219.6,1.3,15.9
2023-01-11,Adelaide,pm10,74,942.77,6.0,57.0
2023-01-11,Adelaide,pm2.5,59,1276.14,6.0,55.0
2023-01-11,Adelaide,so2,6,0.67,0.6,1.1
2023-01-11,Brisbane,no2,115,35.13,0.5,7.8
2023-01-11,Brisbane,o3,71,82.75,0.5,12.6
2023-01-11,Brisbane,so2,13,38.59,0.6,7.6
2023-01-11,Canberra,co,33,153.67,0.1,8.6
2023-01-11,Canberra,no2,3,2.7,0.5,1.4
2023-01-11,Canberra,o3,66,146.86,1.3,15.9
2023-01-11,Canberra,pm10,70,775.86,1.0,62.0
2023-01-11,Darwin,co,68,5.08,2.2,5.0
2023-01-11,Darwin,no2,71,3.95,0.1,2.5
2023-01-11,Darwin,o3,71,2.29,3.0,5.3
2023-01-11,Darwin,pm2.5,71,398.79,2.0,24.0
2023-01-11,Darwin,so2,66,1.26,0.1,0.9
2023-01-11,Hobart,pm10,71,522.24,3.0,50.0
2023-01-11,Hobart,pm2.5,49,190.2,5.0,25.0
2023-01-11,Launceston,pm10,142,35.54,3.0,14.0
2023-01-11,Launceston,pm2.5,82,87.4,5.0,17.0
2023-01-11,Melbourne,co,92,3.78,1.0,3.6
2023-01-11,Melbourne,no2,91,46.17,3.8,11.2
2023-01-11,Melbourne,so2,92,1.06,0.3,2.9
2023-01-11,Newcastle,no2,64,57.58,1.0,10.2
2023-01-11,Newcastle,pm10,144,861.43,3.0,51.0
2023-01-11,Newcastle,pm2.5,128,1202.59,1.0,63.0
2023-01-11,Newcastle,so2,23,31.91,1.5,8.6
2023-01-11,Perth,no2,4,3.03,1.2,2.3
2023-01-11,Perth,pm10,91,1503.82,4.0,56.0
2023-01-11,Perth,so2,2,0.0,2.9,2.9
2023-01-11,Sydney,co,9,3.03,1.2,2.3
2023-01-11,Sydney,no2,78,58.58,1.0,12.1
2023-01-11,Sydney,o3,113,343.21,1.6,27.2
2023-01-11,Sydney,pm10,120,132.27,4.0,21.0
2023-01-11,Sydney,pm2.5,114,511.68,1.0,36.0
2023-01-11,Sydney,so2,16,12.99,1.5,4.3
2023-01-11,Wollongong,co,9,3.03,1.2,2.3
2023-01-11,Wollongong,no2,17,83.99,1.0,10.2
2023-01-11,Wollongong,o3,46,206.43,1.6,18.4
2023-01-11,Wollongong,pm10,48,579.84,5.0,45.0
2023-01-11,Wollongong,so2,3,19.6,1.5,4.3
2023-01-12,Adelaide,co,23,3.43,1.3,3.0
2023-01-12,Adelaide,no2,26,267.41,0.5,18.8
2023-01-12,Adelaide,pm10,28,602.68,2.0,30.0
2023-01-12,Brisbane,no2,125,24.46,0.5,7.8
2023-01-12,Brisbane,o3,72,73.49,0.5,10.6
2023-01-12,Brisbane,so2,26,2.3,0.6,2.1
2023-01-12,Canberra,co,32,115.6,0.3,8.9
2023-01-12,Canberra,no2,10,0.81,0.5,1.4
2023-01-12,Canberra,pm10,70,623.35,1.0,35.0
2023-01-12,Darwin,co,71,4.39,2.3,4.3
2023-01-12,Darwin,no2,71,5.33,0.1,3.2
2023-01-12,Darwin,o3,69,3.47,2.7,5.9
2023-01-12,Darwin,pm10,56,233.63,6.0,29.0
2023-01-12,Darwin,pm2.5,56,280.88,2.0,24.0
2023-01-12,Darwin,so2,68,1.31,0.1,1.0
2023-01-12,Hobart,pm10,67,179.8,3.0,27.0
2023-01-12,Launceston,pm10,135,47.92,4.0,21.0
2023-01-12,Launceston,pm2.5,56,62.34,5.0,13.0
2023-01-12,Melbourne,co,92,2.29,1.6,4.0
2023-01-12,Melbourne,no2,91,218.37,1.9,20.4
2023-01-12,Melbourne,o3,115,871.19,0.4,32.0
2023-01-12,Melbourne,so2,83,8.77,0.1,2.9
2023-01-12,Newcastle,no2,78,151.38,1.0,15.8
2023-01-12,Newcastle,so2,43,83.58,1.5,12.9
2023-01-12,Perth,no2,15,7.26,1.2,3.4
2023-01-12,Perth,pm10,92,229.65,3.0,23.0
2023-01-12,Perth,pm2.5,89,938.29,2.0,42.0
2023-01-12,Perth,so2,3,0.0,2.9,2.9
2023-01-12,Sydney,no2,58,69.31,1.0,13.0
2023-01-12,Sydney,o3,94,337.42,0.8,27.2
2023-01-12,Sydney,pm10,120,132.47,1.0,26.0
2023-01-12,Sydney,pm2.5,110,740.63,1.0,57.0
2023-01-12,Sydney,so2,8,0.0,1.5,1.5
2023-01-12,Wollongong,co,12,3.3,1.2,2.3
2023-01-12,Wollongong,no2,27,110.03,1.0,12.1
2023-01-12,Wollongong,o3,40,347.45,0.8,21.6
2023-01-13,Adelaide,co,16,5.34,1.2,4.0
2023-01-13,Adelaide,no2,9,284.38,0.5,15.6
2023-01-13,Adelaide,pm10,8,244.11,3.0,15.0
2023-01-13,Brisbane,no2,118,23.24,0.5,7.4
2023-01-13,Brisbane,o3,65,38.58,0.5,7.8
2023-01-13,Brisbane,so2,18,18.57,0.6,6.1
2023-01-13,Canberra,co,40,7.05,0.4,2.5
2023-01-13,Canberra,no2,13,14.57,0.5,4.2
2023-01-13,Canberra,o3,69,148.43,1.7,19.5
2023-01-13,Canberra,pm10,70,185.72,4.0,25.0
2023-01-13,Darwin,co,69,4.32,2.4,4.3
2023-01-13,Darwin,no2,69,5.41,0.1,3.4
2023-01-13,Darwin,o3,71,3.46,1.4,5.2
2023-01-13,Darwin,pm10,46,165.72,6.0,22.0
2023-01-13,Darwin,pm2.5,46,340.99,1.0,29.0
2023-01-13,Darwin,so2,68,1.39,0.1,1.0
2023-01-13,Hobart,pm10,69,89.7,4.0,24.0
2023-01-13,Launceston,pm10,125,28.23,4.0,16.0
2023-01-13,Melbourne,co,88,1.74,0.9,3.2
2023-01-13,Melbourne,no2,69,19.99,1.0,5.6
2023-01-13,Melbourne,so2,83,1.27,0.1,1.5
2023-01-13,Newcastle,no2,68,117.46,1.0,13.9
2023-01-13,Newcastle,pm2.5,135,1505.77,1.0,79.0
2023-01-13,Newcastle,so2,37,46.24,1.5,10.0
2023-01-13,Perth,no2,9,44.7,1.2,5.6
2023-01-13,Perth,o3,69,362.61,4.0,42.0
2023-01-13,Perth,pm10,91,65.13,3.0,14.0
2023-01-13,Perth,pm2.5,88,134.25,2.0,15.0
2023-01-13,Sydney,co,3,0.0,2.3,2.3
2023-01-13,Sydney,no2,62,106.52,1.0,13.0
2023-01-13,Sydney,o3,76,311.96,0.8,22.4
2023-01-13,Sydney,pm10,120,150.92,5.0,29.0
2023-01-13,Sydney,pm2.5,117,493.36,2.0,42.0
2023-01-13,Sydney,so2,10,0.0,1.5,1.5
2023-01-13,Wollongong,co,3,4.03,1.2,2.3
2023-01-13,Wollongong,no2,17,55.58,1.0,9.3
2023-01-13,Wollongong,o3,22,433.89,0.8,20.8
2023-01-13,Wollongong,so2,4,0.0,1.5,1.5
2023-01-14,Brisbane,no2,126,18.83,0.5,6.0
2023-01-14,Brisbane,o3,69,18.92,1.3,7.0
2023-01-14,Brisbane,so2,23,8.15,0.6,4.1
2023-01-14,Canberra,co,29,5.6,0.2,2.0
2023-01-14,Canberra,no2,7,1.3,0.5,1.4
2023-01-14,Canberra,o3,68,45.15,5.7,13.5
2023-01-14,Canberra,pm10,72,91.14,1.0,19.0
2023-01-14,Canberra,pm2.5,66,917.61,4.0,48.0
2023-01-14,Darwin,co,63,4.26,2.5,4.3
2023-01-14,Darwin,no2,61,2.71,0.1,1.8
2023-01-14,Darwin,o3,64,1.67,2.7,4.8
2023-01-14,Darwin,pm2.5,48,397.71,6.0,29.0
2023-01-14,Darwin,so2,60,1.14,0.1,1.0
2023-01-14,Hobart,pm10,70,36.35,3.0,16.0
2023-01-14,Hobart,pm2.5,46,53.18,5.0,13.0
2023-01-14,Launceston,pm10,141,74.79,2.0,25.0
2023-01-14,Launceston,pm2.5,74,78.9,5.0,17.0
2023-01-14,Melbourne,co,91,6.7,0.6,3.6
2023-01-14,Melbourne,no2,71,97.99,1.9,13.9
2023-01-14,Melbourne,so2,86,2.19,0.1,1.5
2023-01-14,Newcastle,no2,58,35.18,1.0,8.4
2023-01-14,Newcastle,pm2.5,131,1094.66,1.0,56.0
2023-01-14,Newcastle,so2,18,1.09,1.5,2.9
2023-01-14,Perth,pm10,85,78.18,3.0,15.0
2023-01-14,Perth,pm2.5,81,123.61,2.0,16.0
2023-01-14,Sydney,co,3,0.0,1.2,1.2
2023-01-14,Sydney,no2,65,52.99,1.0,8.4
2023-01-14,Sydney,o3,106,212.31,0.8,16.0
2023-01-14,Sydney,pm10,119,134.32,3.0,22.0
2023-01-14,Sydney,pm2.5,109,384.11,1.0,29.0
2023-01-14,Sydney,so2,9,0.0,1.5,1.5
2023-01-14,Wollongong,co,3,0.0,1.2,1.2
2023-01-14,Wollongong,no2,16,18.26,1.0,4.7
2023-01-14,Wollongong,o3,43,188.39,0.8,16.0
2023-01-14,Wollongong,pm10,48,1233.33,3.0,58.0
2023-01-14,Wollongong,pm2.5,38,1012.58,2.0,57.0
2023-01-14,Wollongong,so2,2,0.0,1.5,1.5
2023-01-15,Brisbane,no2,98,10.22,0.5,4.6
2023-01-15,Brisbane,o3,69,43.19,0.9,7.4
2023-01-15,Brisbane,so2,6,2.42,0.6,1.6
2023-01-15,Canberra,co,36,4.72,0.2,1.9
2023-01-15,Canberra,no2,17,2.52,0.5,2.3
2023-01-15,Canberra,o3,69,184.88,2.1,17.9
2023-01-15,Canberra,pm10,67,308.73,1.0,37.0
2023-01-15,Canberra,pm2.5,69,1144.51,3.0,53.0
2023-01-15,Darwin,co,70,5.15,2.6,4.6
2023-01-15,Darwin,no2,72,2.1,0.1,1.6
2023-01-15,Darwin,o3,72,16.53,3.2,8.4
2023-01-15,Darwin,pm10,46,452.83,2.0,27.0
2023-01-15,Darwin,pm2.5,44,329.24,3.0,25.0
2023-01-15,Darwin,so2,58,1.4,0.1,1.0
2023-01-15,Hobart,pm10,71,169.42,1.0,31.0
2023-01-15,Hobart,pm2.5,38,155.22,5.0,17.0
2023-01-15,Launceston,pm10,143,124.76,2.0,33.0
2023-01-15,Melbourne,co,84,6.74,0.2,3.5
2023-01-15,Melbourne,no2,90,37.67,0.6,10.2
2023-01-15,Melbourne,so2,73,0.62,0.1,1.4
2023-01-15,Newcastle,no2,72,74.62,1.0,13.0
2023-01-15,Newcastle,pm2.5,139,713.71,1.0,47.0
2023-01-15,Newcastle,so2,42,531.3,1.5,35.8
2023-01-15,Perth,pm10,91,55.54,6.0,15.0
2023-01-15,Perth,pm2.5,91,80.77,2.0,15.0
2023-01-15,Sydney,co,3,0.0,2.3,2.3
2023-01-15,Sydney,no2,73,34.21,1.0,11.2
2023-01-15,Sydney,o3,114,840.5,0.8,37.6
2023-01-15,Sydney,pm10,120,351.18,3.0,26.0
2023-01-15,Sydney,pm2.5,105,1013.52,1.0,61.0
2023-01-15,Sydney,so2,32,42.09,1.5,10.0
2023-01-15,Wollongong,co,4,3.03,2.3,3.4
2023-01-15,Wollongong,no2,16,54.97,1.0,8.4
2023-01-15,Wollongong,o3,44,313.36,4.0,25.6
2023-01-15,Wollongong,pm10,48,589.93,6.0,32.0
2023-01-15,Wollongong,so2,9,21.78,1.5,4.3
2023-01-16,Brisbane,no2,120,25.33,0.5,7.4
2023-01-16,Brisbane,o3,68,15.66,0.5,4.5
2023-01-16,Brisbane,so2,21,23.62,0.6,4.6
2023-01-16,Canberra,co,35,2.05,0.3,1.5
2023-01-16,Canberra,no2,10,8.09,0.5,3.2
2023-01-16,Canberra,o3,69,41.25,2.5,11.4
2023-01-16,Canberra,pm10,71,94.66,1.0,17.0
2023-01-16,Canberra,pm2.5,67,881.62,3.0,42.0
2023-01-16,Darwin,co,71,6.67,2.7,5.0
2023-01-16,Darwin,no2,71,3.17,0.1,2.6
2023-01-16,Darwin,o3,70,1.39,2.8,4.9
2023-01-16,Darwin,pm10,57,943.62,1.0,48.0
2023-01-16,Darwin,pm2.5,56,416.35,1.0,27.0
2023-01-16,Darwin,so2,53,1.37,0.1,0.9
2023-01-16,Hobart,pm10,71,526.22,5.0,55.0
2023-01-16,Melbourne,co,92,10.93,0.5,5.3
2023-01-16,Melbourne,no2,84,182.59,0.9,17.6
2023-01-16,Melbourne,so2,89,3.13,0.3,4.3
2023-01-16,Newcastle,no2,59,65.35,1.0,11.2
2023-01-16,Newcastle,pm10,144,673.59,1.0,59.0
2023-01-16,Newcastle,pm2.5,125,986.65,1.0,53.0
2023-01-16,Newcastle,so2,46,67.64,1.5,11.5
2023-01-16,Perth,no2,4,8.07,1.2,3.4
2023-01-16,Perth,pm10,90,87.17,5.0,19.0
2023-01-16,Perth,pm2.5,85,56.47,2.0,12.0
2023-01-16,Perth,so2,3,0.0,2.9,2.9
2023-01-16,Sydney,co,4,3.03,1.2,2.3
2023-01-16,Sydney,no2,55,40.58,1.0,8.4
2023-01-16,Sydney,o3,113,137.97,0.8,16.8
2023-01-16,Sydney,pm10,118,189.51,2.0,25.0
2023-01-16,Sydney,pm2.5,107,512.56,1.0,43.0
2023-01-16,Sydney,so2,5,0.0,1.5,1.5
2023-01-16,Wollongong,co,7,12.1,2.3,4.5
2023-01-16,Wollongong,no2,19,181.82,1.0,20.4
2023-01-16,Wollongong,o3,44,199.22,0.8,17.6
2023-01-16,Wollongong,pm10,48,708.09,3.0,52.0
2023-01-16,Wollongong,pm2.5,48,1422.97,3.0,55.0
2023-01-16,Wollongong,so2,2,1462.05,2.9,20.0
2023-01-17,Brisbane,no2,109,29.64,0.5,7.4
2023-01-17,Brisbane,o3,66,20.03,0.5,6.1
2023-01-17,Brisbane,so2,26,3.74,0.6,3.1
2023-01-17,Canberra,co,31,2.08,0.1,1.2
2023-01-17,Canberra,no2,16,5.07,0.5,3.2
2023-01-17,Canberra,o3,69,130.15,0.5,14.7
2023-01-17,Canberra,pm10,70,137.85,1.0,18.0
2023-01-17,Canberra,pm2.5,66,973.67,1.0,42.0
2023-01-17,Darwin,co,56,6.74,2.9,5.3
2023-01-17,Darwin,no2,57,4.82,0.1,2.7
2023-01-17,Darwin,o3,58,5.07,2.6,5.3
2023-01-17,Darwin,pm10,72,273.58,2.0,26.0
2023-01-17,Darwin,pm2.5,72,322.8,4.0,27.0
2023-01-17,Darwin,so2,49,1.06,0.1,1.0
2023-01-17,Hobart,pm10,71,78.04,2.0,15.0
2023-01-17,Hobart,pm2.5,42,105.92,5.0,17.0
2023-01-17,Launceston,pm10,129,82.94,3.0,19.0
