Date,Country,City,Pollutant,count,min,max,median,variance
18/2/2023,AU,Sydney,o3,131,0.8,63.5,17.6,2188.13
18/2/2023,AU,Sydney,pm10,140,3,65,14,964.4
18/2/2023,AU,Sydney,pm2.5,129,2,58,17,2023.9
18/2/2023,AU,Sydney,so2,64,1.5,11.5,2.9,63.58
18/2/2023,AU,Wollongong,co,3,2.3,2.3,2.3,0
18/2/2023,AU,Wollongong,no2,36,1,12.1,3.8,89.12
18/2/2023,AU,Wollongong,o3,41,0.8,48.8,20,2025.27
18/2/2023,AU,Wollongong,pm10,43,4,50,17,1718.37
18/2/2023,AU,Wollongong,pm2.5,39,1,96,21,4325.44
18/2/2023,AU,Wollongong,so2,12,1.5,8.6,4.3,37.24
19/2/2023,AU,Adelaide,co,20,1.4,2.2,1.7,0.41
19/2/2023,AU,Adelaide,no2,64,0.5,9.6,1.9,35.57
19/2/2023,AU,Adelaide,o3,44,1.7,13.5,5.7,102.86
19/2/2023,AU,Adelaide,pm10,96,2,77,8,1323.58
19/2/2023,AU,Adelaide,pm2.5,40,3,57,15,1625.1
19/2/2023,AU,Adelaide,so2,10,0.6,1.1,0.6,0.69
19/2/2023,AU,Brisbane,co,21,10.6,12.2,10.8,2.75
19/2/2023,AU,Brisbane,no2,113,0.5,6,2.3,21.46
19/2/2023,AU,Brisbane,o3,70,0.5,10.6,4.5,78.37
19/2/2023,AU,Brisbane,pm10,216,1,58,10,253.52
19/2/2023,AU,Brisbane,pm2.5,213,1,35,15,465.53
19/2/2023,AU,Brisbane,so2,7,0.6,0.6,0.6,0
19/2/2023,AU,Canberra,co,34,0.1,4.2,3.8,31.42
19/2/2023,AU,Canberra,no2,14,0.5,1.4,0.5,0.95
19/2/2023,AU,Canberra,o3,66,1.7,15.5,9.4,130.41
19/2/2023,AU,Canberra,pm10,65,5,28,13,280.98
19/2/2023,AU,Canberra,pm2.5,68,3,59,30,1945.94
19/2/2023,AU,Darwin,co,71,2,9.8,3.5,105.44
19/2/2023,AU,Darwin,no2,71,0.1,2.4,0.5,3.27
19/2/2023,AU,Darwin,o3,69,1.1,7.7,4.2,12.9
19/2/2023,AU,Darwin,pm10,72,1,15,8,62.54
19/2/2023,AU,Darwin,pm2.5,65,2,38,12,806.1
19/2/2023,AU,Darwin,so2,71,0.1,1,0.2,1.17
19/2/2023,AU,Hobart,pm10,56,2,8,5,28.16
19/2/2023,AU,Hobart,pm2.5,18,5,9,5,42.35
19/2/2023,AU,Launceston,pm10,110,3,12,6,48.75
19/2/2023,AU,Launceston,pm2.5,80,5,42,9,217.02
19/2/2023,AU,Melbourne,co,152,0.3,3.2,1.7,3.11
19/2/2023,AU,Melbourne,no2,170,1,10.2,4.7,49.09
19/2/2023,AU,Melbourne,o3,155,0.6,28.1,7.3,636.87
19/2/2023,AU,Melbourne,pm10,181,1,53,12,641
19/2/2023,AU,Melbourne,pm2.5,201,1,55,19,1601.46
19/2/2023,AU,Melbourne,so2,115,0.1,2.9,0.8,1.66
19/2/2023,AU,Newcastle,no2,65,1,15.8,3.8,97.15
19/2/2023,AU,Newcastle,pm10,138,3,53,28,1157.81
19/2/2023,AU,Newcastle,pm2.5,136,1,80,28,1984.02
19/2/2023,AU,Newcastle,so2,46,1.5,11.5,1.5,44.9
19/2/2023,AU,Perth,no2,18,1.2,5.6,3.4,31.16
19/2/2023,AU,Perth,o3,68,6,45,17,694.61
19/2/2023,AU,Perth,pm10,92,4,18,9,136.98
19/2/2023,AU,Perth,pm2.5,91,2,22,8,162.57
19/2/2023,AU,Perth,so2,4,2.9,2.9,2.9,0
19/2/2023,AU,Sydney,co,14,1.2,3.4,2.3,5.58
19/2/2023,AU,Sydney,no2,97,1,8.4,1.9,33.19
19/2/2023,AU,Sydney,o3,137,1.6,25.6,12.8,272.43
19/2/2023,AU,Sydney,pm10,144,11,37,24,269.6
19/2/2023,AU,Sydney,pm2.5,141,6,47,25,774.65
19/2/2023,AU,Sydney,so2,5,1.5,2.9,1.5,3.92
19/2/2023,AU,Wollongong,co,11,1.2,2.3,2.3,3.3
19/2/2023,AU,Wollongong,no2,13,1,9.3,2.8,72.49
19/2/2023,AU,Wollongong,o3,45,0.8,15.2,11.2,149.87
19/2/2023,AU,Wollongong,pm10,48,14,37,24,276.44
19/2/2023,AU,Wollongong,pm2.5,48,2,50,20,1214.02
19/2/2023,AU,Wollongong,so2,2,8.6,8.6,8.6,0
20/2/2023,AU,Adelaide,co,22,1.8,3.1,2.4,1.81
20/2/2023,AU,Adelaide,no2,77,0.5,17,4.6,170.52
20/2/2023,AU,Adelaide,o3,62,0.5,13,7,134.34
20/2/2023,AU,Adelaide,pm10,108,1,82,17,1756.44
20/2/2023,AU,Adelaide,pm2.5,58,5,75,13,2443.31
20/2/2023,AU,Adelaide,so2,8,0.6,1.1,0.6,0.71
20/2/2023,AU,Brisbane,co,23,10.4,13,10.9,3.89
20/2/2023,AU,Brisbane,no2,116,0.5,8.3,2.8,34.65
20/2/2023,AU,Brisbane,o3,63,0.5,7,3.3,38.15
20/2/2023,AU,Brisbane,pm10,216,1,111,14,850.1
20/2/2023,AU,Brisbane,pm2.5,211,1,59,18,958.16
20/2/2023,AU,Brisbane,so2,10,0.6,1.6,0.6,2.33
20/2/2023,AU,Canberra,co,40,0.2,4.8,3.9,31.67
20/2/2023,AU,Canberra,no2,19,0.5,5.5,1.4,21.54
20/2/2023,AU,Canberra,o3,58,0.5,19.9,7.4,324.62
20/2/2023,AU,Canberra,pm10,57,2,37,14,573.95
20/2/2023,AU,Canberra,pm2.5,60,2,76,33,2128.98
20/2/2023,AU,Darwin,co,68,2.1,9.9,3,58.44
20/2/2023,AU,Darwin,no2,69,0.1,3,0.9,5.98
20/2/2023,AU,Darwin,o3,69,0.3,6.1,2.6,20.69
20/2/2023,AU,Darwin,pm10,72,1,23,8,155.74
20/2/2023,AU,Darwin,pm2.5,64,1,46,15,1305.67
20/2/2023,AU,Darwin,so2,68,0.1,1,0.3,1.23
20/2/2023,AU,Hobart,pm10,68,1,21,6,201.17
20/2/2023,AU,Hobart,pm2.5,47,5,25,9,220.24
20/2/2023,AU,Launceston,pm10,144,1,19,7,93.01
20/2/2023,AU,Launceston,pm2.5,92,5,21,9,131.7
20/2/2023,AU,Melbourne,co,115,0.9,4.2,1.7,5.77
20/2/2023,AU,Melbourne,no2,106,1.9,16.7,5.6,152.49
20/2/2023,AU,Melbourne,o3,115,0.1,24.1,9.6,587.46
20/2/2023,AU,Melbourne,pm10,119,2,89,20,1513.29
20/2/2023,AU,Melbourne,pm2.5,167,6,77,31,1854.13
20/2/2023,AU,Melbourne,so2,54,0.1,0.7,0.3,0.32
20/2/2023,AU,Newcastle,no2,76,1,11.2,1.9,81.78
20/2/2023,AU,Newcastle,pm10,143,3,54,17,989.15
20/2/2023,AU,Newcastle,pm2.5,129,2,79,16,1785.01
20/2/2023,AU,Newcastle,so2,41,1.5,14.3,1.5,80.14
20/2/2023,AU,Perth,no2,17,1.2,11.2,1.2,88.01
20/2/2023,AU,Perth,o3,68,11,51,22,1303.42
20/2/2023,AU,Perth,pm10,92,4,25,10,153.55
20/2/2023,AU,Perth,pm2.5,90,2,19,9,134.63
20/2/2023,AU,Perth,so2,4,2.9,2.9,2.9,0
20/2/2023,AU,Sydney,co,11,2.3,3.4,2.3,3.3
20/2/2023,AU,Sydney,no2,111,1,17.6,4.7,129.02
20/2/2023,AU,Sydney,o3,128,0.8,53.3,11.2,1110.72
20/2/2023,AU,Sydney,pm10,144,2,41,16,326.88
20/2/2023,AU,Sydney,pm2.5,141,3,65,20,1598.33
20/2/2023,AU,Sydney,so2,44,1.5,22.9,4.3,376.69
20/2/2023,AU,Wollongong,co,3,2.3,2.3,2.3,0
20/2/2023,AU,Wollongong,no2,39,1,12.1,3.8,90.97
20/2/2023,AU,Wollongong,o3,42,0.8,32,12.1,839.79
20/2/2023,AU,Wollongong,pm10,48,13,47,23,446.52
20/2/2023,AU,Wollongong,pm2.5,46,3,49,20,953.78
20/2/2023,AU,Wollongong,so2,5,1.5,7.2,2.9,67.37
21/2/2023,AU,Adelaide,co,22,1.4,2.7,2,2.16
21/2/2023,AU,Adelaide,no2,69,0.5,11.9,2.3,49.92
21/2/2023,AU,Adelaide,o3,72,4.9,15.1,8.2,107.84
21/2/2023,AU,Adelaide,pm10,120,3,77,22,1667.09
21/2/2023,AU,Adelaide,pm2.5,81,3,51,21,1360.79
21/2/2023,AU,Adelaide,so2,13,0.6,1.1,1.1,0.64
21/2/2023,AU,Brisbane,co,23,10.5,13.2,11,5.01
21/2/2023,AU,Brisbane,no2,113,0.5,8.7,3.7,42.3
21/2/2023,AU,Brisbane,o3,66,0.5,7.8,4.1,51.59
21/2/2023,AU,Brisbane,pm10,215,2,54,17,426.71
21/2/2023,AU,Brisbane,pm2.5,215,1,50,26,1154.26
21/2/2023,AU,Brisbane,so2,21,0.6,1.6,0.6,1.65
21/2/2023,AU,Canberra,co,41,0.7,4.5,1.6,23.9
21/2/2023,AU,Canberra,no2,17,0.5,2.8,1,3.95
21/2/2023,AU,Canberra,o3,60,2.9,19.5,9.4,199.99
21/2/2023,AU,Canberra,pm10,60,3,26,15,280.85
21/2/2023,AU,Canberra,pm2.5,59,2,68,41,2524.13
21/2/2023,AU,Darwin,co,69,2.3,4.4,2.6,4.95
21/2/2023,AU,Darwin,no2,69,0.1,3.6,1,7.86
21/2/2023,AU,Darwin,o3,71,0.6,6.8,2,21.63
21/2/2023,AU,Darwin,pm10,71,2,27,7,115.64
21/2/2023,AU,Darwin,pm2.5,63,1,32,10,694.44
21/2/2023,AU,Darwin,so2,68,0.1,1,0.3,1.11
21/2/2023,AU,Hobart,pm10,69,2,13,6,54.38
21/2/2023,AU,Hobart,pm2.5,37,5,13,9,47.57
21/2/2023,AU,Launceston,pm10,121,2,15,6,61.12
21/2/2023,AU,Launceston,pm2.5,60,5,9,5,38.46
21/2/2023,AU,Melbourne,co,109,0.2,2.5,1,2.02
21/2/2023,AU,Melbourne,no2,100,1,7.5,2.8,22.16
21/2/2023,AU,Melbourne,o3,106,6.4,18.4,12.1,115.17
21/2/2023,AU,Melbourne,pm10,116,8,31,18,260.07
21/2/2023,AU,Melbourne,pm2.5,164,1,55,25,1175.54
21/2/2023,AU,Melbourne,so2,80,0.1,1.2,0.5,1.16
21/2/2023,AU,Newcastle,no2,76,1,12.1,2.8,60.7
21/2/2023,AU,Newcastle,pm10,144,9,60,22,871.96
21/2/2023,AU,Newcastle,pm2.5,136,1,57,19,1205.63
21/2/2023,AU,Newcastle,so2,47,1.5,32.9,1.5,421.5
21/2/2023,AU,Perth,no2,14,1.2,10,3.4,114.35
21/2/2023,AU,Perth,o3,69,2,52,18,1057.52
21/2/2023,AU,Perth,pm10,89,3,19,13,92.56
21/2/2023,AU,Perth,pm2.5,89,2,22,11,168.99
21/2/2023,AU,Perth,so2,2,2.9,2.9,2.9,0
21/2/2023,AU,Sydney,co,16,1.2,3.4,2.3,4.03
21/2/2023,AU,Sydney,no2,98,1,12.1,2.8,70.94
21/2/2023,AU,Sydney,o3,130,0.8,34.4,12.1,349.76
21/2/2023,AU,Sydney,pm10,134,2,55,14,651.25
21/2/2023,AU,Sydney,pm2.5,138,3,57,17,579.01
21/2/2023,AU,Sydney,so2,3,1.5,1.5,1.5,0
21/2/2023,AU,Wollongong,co,11,2.3,4.5,3.4,5.94
21/2/2023,AU,Wollongong,no2,22,1,8.4,4.7,60.78
21/2/2023,AU,Wollongong,o3,46,0.8,17.6,10.4,313.13
21/2/2023,AU,Wollongong,pm10,46,1,59,21,941.07
21/2/2023,AU,Wollongong,pm2.5,46,1,59,23,1422.03
21/2/2023,AU,Wollongong,so2,8,1.5,8.6,2.9,56.42
22/2/2023,AU,Adelaide,co,23,1.6,2.6,2.2,0.9
22/2/2023,AU,Adelaide,no2,90,0.5,25.2,2.3,244.35
22/2/2023,AU,Adelaide,o3,67,3.3,22.4,11,236.87
22/2/2023,AU,Adelaide,pm10,120,8,73,21,1331.87
22/2/2023,AU,Adelaide,pm2.5,77,5,56,17,1433.91
22/2/2023,AU,Adelaide,so2,6,0.6,0.6,0.6,0
22/2/2023,AU,Brisbane,co,22,10.4,12.7,10.9,4.5
22/2/2023,AU,Brisbane,no2,125,0.5,9.2,2.8,43.04
22/2/2023,AU,Brisbane,o3,66,0.9,8.6,4.9,47.26
22/2/2023,AU,Brisbane,pm10,210,1,57,12,582.61
22/2/2023,AU,Brisbane,pm2.5,207,1,43,21,757.78
22/2/2023,AU,Brisbane,so2,25,0.6,12.7,1.1,94.44
22/2/2023,AU,Canberra,co,33,0.1,4.1,0.4,30.61
22/2/2023,AU,Canberra,no2,6,0.5,1,0.5,0.42
22/2/2023,AU,Canberra,o3,61,4.9,8.6,6.1,10.83
22/2/2023,AU,Canberra,pm10,66,1,13,6,105.61
22/2/2023,AU,Canberra,pm2.5,53,1,36,9,482.52
22/2/2023,AU,Darwin,co,67,2.3,4.7,2.8,4.9
22/2/2023,AU,Darwin,no2,69,0.1,4.8,0.7,10.01
22/2/2023,AU,Darwin,o3,72,0.7,6.9,3.4,18.22
22/2/2023,AU,Darwin,pm10,69,1,10,5,37.45
22/2/2023,AU,Darwin,pm2.5,62,1,37,11,751.4
22/2/2023,AU,Darwin,so2,68,0.1,1,0.3,1.17
22/2/2023,AU,Hobart,pm10,72,3,16,5,79.15
22/2/2023,AU,Hobart,pm2.5,43,5,25,5,142.64
22/2/2023,AU,Launceston,pm10,125,3,19,5,51.24
22/2/2023,AU,Launceston,pm2.5,35,5,13,5,40.87
22/2/2023,AU,Melbourne,co,109,0.6,3.5,1.4,8.78
22/2/2023,AU,Melbourne,no2,109,1,20.4,6.5,184.6
22/2/2023,AU,Melbourne,o3,109,0.2,41.6,9.6,1168.83
22/2/2023,AU,Melbourne,pm10,120,7,157,22,2881.61
22/2/2023,AU,Melbourne,pm2.5,164,1,73,27,2110.22
22/2/2023,AU,Melbourne,so2,29,0.1,1.5,0.2,2.04
22/2/2023,AU,Newcastle,no2,66,1,14.9,2.8,99.4
22/2/2023,AU,Newcastle,pm10,141,3,55,13,749.51
22/2/2023,AU,Newcastle,pm2.5,122,1,48,12,748.96
22/2/2023,AU,Newcastle,so2,22,1.5,5.8,1.5,24.38
22/2/2023,AU,Perth,no2,17,1.2,4.5,2.3,15.04
22/2/2023,AU,Perth,o3,69,4,51,16,884.79
22/2/2023,AU,Perth,pm10,92,4,17,10,91.59
22/2/2023,AU,Perth,pm2.5,90,2,20,9,153.76
22/2/2023,AU,Sydney,co,9,1.2,2.3,1.2,3.03
22/2/2023,AU,Sydney,no2,96,1,10.2,3.8,48.38
22/2/2023,AU,Sydney,o3,130,4.8,17.6,12.8,59
22/2/2023,AU,Sydney,pm10,123,2,32,15,319.46
22/2/2023,AU,Sydney,pm2.5,136,1,38,14,545.93
22/2/2023,AU,Wollongong,co,9,1.2,3.4,2.3,9.07
22/2/2023,AU,Wollongong,no2,14,1,5.6,1,26.74
22/2/2023,AU,Wollongong,o3,46,6.4,16.8,15.2,73.39
22/2/2023,AU,Wollongong,pm10,48,4,29,15,388.23
22/2/2023,AU,Wollongong,pm2.5,42,3,56,17,1406.86
22/2/2023,AU,Wollongong,so2,3,1.5,5.8,4.3,47.63
23/2/2023,AU,Adelaide,co,23,1.3,2.9,2.1,3.68
23/2/2023,AU,Adelaide,no2,94,0.5,16.5,1.9,115.53
23/2/2023,AU,Adelaide,o3,70,4.5,23.2,12.6,183.48
23/2/2023,AU,Adelaide,pm10,120,4,66,25,1483.85
23/2/2023,AU,Adelaide,pm2.5,80,4,55,17,1697.24
23/2/2023,AU,Adelaide,so2,19,0.6,1.6,1.1,0.91
23/2/2023,AU,Brisbane,co,23,0.2,12.9,11,57.19
23/2/2023,AU,Brisbane,no2,115,0.5,8.7,2.3,43.69
23/2/2023,AU,Brisbane,o3,59,0.5,9,5.3,53.45
23/2/2023,AU,Brisbane,pm10,213,1,44,11,397.23
23/2/2023,AU,Brisbane,pm2.5,214,1,49,18,805.91
23/2/2023,AU,Brisbane,so2,16,0.6,13.2,1.6,129.28
23/2/2023,AU,Canberra,co,20,0.1,4.3,4,39.27
23/2/2023,AU,Canberra,no2,8,0.5,3.2,1,10.46
23/2/2023,AU,Canberra,o3,67,0.9,9.8,6.1,53.86
23/2/2023,AU,Canberra,pm10,72,1,15,8,104.88
23/2/2023,AU,Canberra,pm2.5,66,1,41,13,1030.51
23/2/2023,AU,Darwin,co,67,2.2,4.7,2.5,5.86
23/2/2023,AU,Darwin,no2,67,0.1,4.1,0.8,7.82
23/2/2023,AU,Darwin,o3,66,1.8,5.7,4.2,9.32
23/2/2023,AU,Darwin,pm10,68,1,18,6,117.18
23/2/2023,AU,Darwin,pm2.5,56,1,40,12,786.02
23/2/2023,AU,Darwin,so2,63,0.1,1,0.2,1.42
23/2/2023,AU,Hobart,pm10,66,4,14,6,33.82
23/2/2023,AU,Hobart,pm2.5,29,5,9,5,40.99
23/2/2023,AU,Launceston,pm10,144,3,12,7,33.77
23/2/2023,AU,Launceston,pm2.5,46,5,9,5,40.58
23/2/2023,AU,Melbourne,co,112,0.5,3.8,1.4,6.55
23/2/2023,AU,Melbourne,no2,113,2.8,21.3,5.6,181.4
23/2/2023,AU,Melbourne,o3,115,0.3,38.4,14.5,1102.31
23/2/2023,AU,Melbourne,pm10,117,15,67,28,1422.18
23/2/2023,AU,Melbourne,pm2.5,164,1,56,26,1546.56
23/2/2023,AU,Melbourne,so2,113,0.1,4.3,0.8,7.22
23/2/2023,AU,Newcastle,no2,75,1,12.1,2.8,89.08
23/2/2023,AU,Newcastle,pm10,144,7,62,22,1503.59
23/2/2023,AU,Newcastle,pm2.5,128,5,63,20,1427.13
23/2/2023,AU,Newcastle,so2,37,1.5,11.5,1.5,45.49
23/2/2023,AU,Perth,no2,6,1.2,6.7,3.4,43.56
23/2/2023,AU,Perth,o3,68,7,30,19,211.68
23/2/2023,AU,Perth,pm10,92,2,28,8,357.7
23/2/2023,AU,Perth,pm2.5,89,2,13,7,103.99
23/2/2023,AU,Sydney,co,10,1.2,2.3,1.2,3.23
23/2/2023,AU,Sydney,no2,103,1,13.9,4.7,99.83
23/2/2023,AU,Sydney,o3,127,0.8,17.6,11.2,172.43
23/2/2023,AU,Sydney,pm10,141,1,38,15,228.79
23/2/2023,AU,Sydney,pm2.5,131,1,43,15,475.36
23/2/2023,AU,Sydney,so2,2,1.5,2.9,1.5,9.8
23/2/2023,AU,Wollongong,co,7,1.2,2.3,1.2,3.46
23/2/2023,AU,Wollongong,no2,31,1,10.2,2.8,81.52
23/2/2023,AU,Wollongong,o3,46,0.8,16.8,12.1,247.88
23/2/2023,AU,Wollongong,pm10,48,2,36,18,319.46
23/2/2023,AU,Wollongong,pm2.5,41,1,55,12,2026.24
23/2/2023,AU,Wollongong,so2,3,1.5,1.5,1.5,0
24/2/2023,AU,Adelaide,co,24,1.4,2.9,1.9,2.78
24/2/2023,AU,Adelaide,no2,78,0.5,15.1,1.4,117.69
24/2/2023,AU,Adelaide,o3,70,9.4,13.5,11.8,10.45
24/2/2023,AU,Adelaide,pm10,120,7,99,28,3324.71
24/2/2023,AU,Adelaide,pm2.5,81,3,53,17,1065.89
24/2/2023,AU,Adelaide,so2,20,1.1,1.6,1.1,0.66
24/2/2023,AU,Brisbane,co,21,10.5,12.1,11.3,2.77
24/2/2023,AU,Brisbane,no2,124,0.5,9.2,2.3,40.64
24/2/2023,AU,Brisbane,o3,65,0.9,8.6,5.3,30.04
24/2/2023,AU,Brisbane,pm10,215,1,59,10,316.03
24/2/2023,AU,Brisbane,pm2.5,214,1,51,15,605.13
24/2/2023,AU,Brisbane,so2,20,0.6,21.3,2.1,336.95
24/2/2023,AU,Canberra,co,28,0.2,4.7,0.5,44.98
24/2/2023,AU,Canberra,no2,24,0.5,3.2,1,6.79
24/2/2023,AU,Canberra,o3,69,0.5,12.6,7,137.79
24/2/2023,AU,Canberra,pm10,70,1,17,8,137.09
24/2/2023,AU,Canberra,pm2.5,55,1,40,17,1068.43
24/2/2023,AU,Darwin,co,51,0.9,4.6,2.6,15.26
24/2/2023,AU,Darwin,no2,51,0.1,7,0.8,18.96
24/2/2023,AU,Darwin,o3,51,1.3,6.4,4.6,7.62
24/2/2023,AU,Darwin,pm10,54,1,24,8,226.95
24/2/2023,AU,Darwin,pm2.5,45,1,60,13,1378.16
24/2/2023,AU,Darwin,so2,49,0.1,1,0.1,0.93
24/2/2023,AU,Hobart,pm10,68,3,19,6,68.45
24/2/2023,AU,Hobart,pm2.5,47,5,13,5,61.28
24/2/2023,AU,Launceston,pm10,134,3,24,8,61.03
24/2/2023,AU,Launceston,pm2.5,92,5,50,9,350
24/2/2023,AU,Melbourne,co,113,0.4,3.6,1.5,6.46
24/2/2023,AU,Melbourne,no2,113,1.9,18.6,5.6,198.01
24/2/2023,AU,Melbourne,o3,115,5.6,30.4,19.2,726.02
24/2/2023,AU,Melbourne,pm10,120,12,82,28,1090.91
24/2/2023,AU,Melbourne,pm2.5,157,3,63,28,1596.09
24/2/2023,AU,Melbourne,so2,50,0.1,1.2,0.3,0.68
24/2/2023,AU,Newcastle,no2,83,1,13,3.8,114.31
24/2/2023,AU,Newcastle,pm10,144,7,110,17,2574.72
24/2/2023,AU,Newcastle,pm2.5,120,1,59,19,1375.94
24/2/2023,AU,Newcastle,so2,43,1.5,7.2,1.5,22.74
24/2/2023,AU,Perth,no2,19,1.2,17.8,3.4,290.35
24/2/2023,AU,Perth,o3,68,8,32,20,242.91
24/2/2023,AU,Perth,pm10,92,5,16,8,70.97
24/2/2023,AU,Perth,pm2.5,90,2,18,6,89.86
24/2/2023,AU,Sydney,co,23,1.2,4.5,2.3,8.37
24/2/2023,AU,Sydney,no2,95,1,15.8,4.7,148.93
24/2/2023,AU,Sydney,o3,121,0.8,18.4,10.4,345.51
24/2/2023,AU,Sydney,pm10,142,1,81,12,657.54
24/2/2023,AU,Sydney,pm2.5,131,1,164,14,2772.66
24/2/2023,AU,Sydney,so2,9,1.5,2.9,1.5,2.18
24/2/2023,AU,Wollongong,no2,30,1,12.1,2.8,88.13
24/2/2023,AU,Wollongong,o3,44,0.8,20,9.6,322.13
24/2/2023,AU,Wollongong,pm10,48,1,28,17,299.32
24/2/2023,AU,Wollongong,pm2.5,41,1,61,12,1776.4
24/2/2023,AU,Wollongong,so2,2,1.5,1.5,1.5,0
25/2/2023,AU,Adelaide,co,23,1.5,3,1.8,1.97
25/2/2023,AU,Adelaide,no2,58,0.5,4.2,1,10.03
25/2/2023,AU,Adelaide,o3,70,5.3,10.2,7.8,16.67
25/2/2023,AU,Adelaide,pm10,120,3,29,13,336.97
25/2/2023,AU,Adelaide,pm2.5,81,5,63,17,2087.75
25/2/2023,AU,Adelaide,so2,13,0.6,1.1,1.1,0.67
25/2/2023,AU,Brisbane,co,23,10.6,11.3,10.8,0.45
25/2/2023,AU,Brisbane,no2,111,0.5,6,2.8,17.15
25/2/2023,AU,Brisbane,o3,54,0.5,9.8,4.9,72.91
25/2/2023,AU,Brisbane,pm10,204,2,34,10,172.26
25/2/2023,AU,Brisbane,pm2.5,201,1,38,16,504.71
25/2/2023,AU,Brisbane,so2,13,0.6,8.2,1.6,88.89
25/2/2023,AU,Canberra,co,36,0.4,5.6,0.6,49.34
25/2/2023,AU,Canberra,no2,25,0.5,8.7,1.4,66.64
25/2/2023,AU,Canberra,o3,69,0.5,13,6.5,152
25/2/2023,AU,Canberra,pm10,68,2,19,9,126.75
25/2/2023,AU,Canberra,pm2.5,62,1,54,15,1625.16
25/2/2023,AU,Darwin,co,43,1.3,4,1.7,10.85
25/2/2023,AU,Darwin,no2,43,0.2,5.5,0.7,19.2
25/2/2023,AU,Darwin,o3,44,1.9,7.4,5.5,13.18
25/2/2023,AU,Darwin,pm10,44,2,20,11,198.08
25/2/2023,AU,Darwin,pm2.5,35,1,31,10,590.81
25/2/2023,AU,Darwin,so2,37,0.1,0.3,0.1,0.03
25/2/2023,AU,Hobart,pm10,69,5,25,8,102.28
25/2/2023,AU,Hobart,pm2.5,45,5,21,13,183.43
25/2/2023,AU,Launceston,pm10,139,1,15,7,102.76
25/2/2023,AU,Launceston,pm2.5,73,5,17,9,105.21
25/2/2023,AU,Melbourne,co,113,0.9,5.5,1.9,11.9
25/2/2023,AU,Melbourne,no2,113,2.8,18.6,7.5,174.2
25/2/2023,AU,Melbourne,o3,115,6.4,23.3,18.4,200.2
25/2/2023,AU,Melbourne,pm10,120,2,56,23,1122.85
25/2/2023,AU,Melbourne,pm2.5,164,2,57,21,1036.89
25/2/2023,AU,Melbourne,so2,86,0.1,0.7,0.3,0.29
25/2/2023,AU,Newcastle,no2,95,1,17.6,5.6,159.47
25/2/2023,AU,Newcastle,pm10,144,6,65,16,1286.15
25/2/2023,AU,Newcastle,pm2.5,125,1,62,15,1525.74
25/2/2023,AU,Newcastle,so2,57,1.5,21.5,1.5,124.96
25/2/2023,AU,Perth,no2,12,1.2,10,3.4,117.33
25/2/2023,AU,Perth,o3,64,11,34,19,326.19
25/2/2023,AU,Perth,pm10,90,3,16,7,73.53
25/2/2023,AU,Perth,pm2.5,85,2,13,6,78
25/2/2023,AU,Sydney,co,15,2.3,3.4,2.3,3.11
25/2/2023,AU,Sydney,no2,86,1,13.9,4.7,128.96
25/2/2023,AU,Sydney,o3,119,0.8,26.4,12.8,453.97
25/2/2023,AU,Sydney,pm10,144,1,31,11,172.97
25/2/2023,AU,Sydney,pm2.5,124,1,53,12,662.39
25/2/2023,AU,Sydney,so2,40,1.5,5.8,1.5,13.13
25/2/2023,AU,Wollongong,no2,22,1,7.5,3.8,31.83
25/2/2023,AU,Wollongong,o3,46,0.8,26.4,12.8,490.77
25/2/2023,AU,Wollongong,pm10,47,4,36,12,432.22
25/2/2023,AU,Wollongong,pm2.5,37,2,45,11,915.21
25/2/2023,AU,Wollongong,so2,10,1.5,4.3,1.5,9.58
26/2/2023,AU,Adelaide,co,8,1.3,1.8,1.6,0.34
26/2/2023,AU,Adelaide,no2,30,1,7.8,1.4,18.26
26/2/2023,AU,Adelaide,o3,24,3.3,6.1,4.5,5.94
26/2/2023,AU,Adelaide,pm10,40,9,33,17,220.97
26/2/2023,AU,Adelaide,pm2.5,25,5,59,21,2028.77
26/2/2023,AU,Adelaide,so2,3,0.6,1.1,1.1,0.83
26/2/2023,AU,Brisbane,co,22,10.4,11.4,10.6,0.95
26/2/2023,AU,Brisbane,no2,102,0.5,5.1,2.3,14.33
26/2/2023,AU,Brisbane,o3,44,0.5,10.6,4.9,82.11
26/2/2023,AU,Brisbane,pm10,191,2,66,11,308.37
26/2/2023,AU,Brisbane,pm2.5,191,1,39,19,537.05
26/2/2023,AU,Brisbane,so2,5,0.6,1.1,0.6,0.5
26/2/2023,AU,Canberra,co,44,0.5,6.8,5.2,71.79
26/2/2023,AU,Canberra,no2,31,0.5,6.9,2.8,29.96
26/2/2023,AU,Canberra,o3,68,0.5,16.7,9.8,287.83
26/2/2023,AU,Canberra,pm10,72,1,26,12,239.01
26/2/2023,AU,Canberra,pm2.5,72,6,69,29,1682.66
26/2/2023,AU,Darwin,co,43,1.6,3.1,2.5,3.07
26/2/2023,AU,Darwin,no2,46,0.2,1.5,0.6,1.92
26/2/2023,AU,Darwin,o3,48,4.1,6.2,5,2.65
26/2/2023,AU,Darwin,pm10,48,7,36,19,362.19
26/2/2023,AU,Darwin,pm2.5,45,4,53,20,1125.4
26/2/2023,AU,Darwin,so2,43,0.1,0.3,0.2,0.05
26/2/2023,AU,Hobart,pm10,67,1,9,2,35.57
26/2/2023,AU,Hobart,pm2.5,18,5,13,5,134.38
26/2/2023,AU,Launceston,pm10,137,1,8,2,16.15
