Date,Country,City,Pollutant,count,min,max,median,variance,AQI,Rounded AQI
2023-04-18,AU,Adelaide,pm2.5,82,1.0,46.0,17.0,1146.43,22.44,22
2023-04-18,AU,Adelaide,so2,4,0.6,0.6,0.6,0.0,0.1488721804511278,0
2023-04-18,AU,Brisbane,co,6,0.1,1.0,0.4,1.12,2.2,2
2023-04-18,AU,Brisbane,no2,128,0.5,11.9,3.2,94.17,1.32,1
2023-04-18,AU,Brisbane,o3,69,1.3,11.8,8.2,75.48,4.038805970149253,4
2023-04-18,AU,Brisbane,pm10,201,1.0,75.0,17.0,677.96,11.22,11
2023-04-18,AU,Brisbane,pm2.5,199,1.0,171.0,27.0,2971.47,35.64,36
2023-04-18,AU,Brisbane,so2,18,0.6,6.1,0.6,18.59,0.1488721804511278,0
2023-04-18,AU,Canberra,co,46,0.6,10.8,3.8,106.88,20.9,21
2023-04-18,AU,Canberra,no2,37,0.5,9.6,2.3,84.15,0.9487499999999999,1
2023-04-18,AU,Canberra,o3,54,0.5,11.8,2.5,180.36,1.2313432835820894,1
2023-04-18,AU,Canberra,pm10,72,2.0,26.0,8.0,353.24,5.28,5
2023-04-18,AU,Canberra,pm2.5,68,1.0,79.0,27.0,4216.49,35.64,36
2023-04-18,AU,Darwin,co,65,0.3,8.0,2.9,63.1,15.95,16
2023-04-18,AU,Darwin,no2,63,0.2,4.3,0.9,13.97,0.37124999999999997,0
2023-04-18,AU,Darwin,o3,65,2.6,12.6,7.5,51.23,3.6940298507462686,4
2023-04-18,AU,Darwin,pm10,38,1.0,71.0,8.0,2106.03,5.28,5
2023-04-18,AU,Darwin,pm2.5,38,1.0,37.0,8.0,557.93,10.56,11
2023-04-18,AU,Darwin,so2,65,0.1,0.8,0.4,0.39,0.09924812030075188,0
2023-04-18,AU,Hobart,pm10,69,1.0,78.0,4.0,844.99,2.64,3
2023-04-18,AU,Hobart,pm2.5,61,5.0,172.0,9.0,4560.49,11.88,12
2023-04-18,AU,Launceston,pm10,138,1.0,17.0,6.0,111.84,3.96,4
2023-04-18,AU,Launceston,pm2.5,124,5.0,55.0,9.0,879.16,11.88,12
2023-04-18,AU,Melbourne,co,113,0.8,3.4,1.6,4.26,8.8,9
2023-04-18,AU,Melbourne,no2,115,1.9,15.8,6.5,148.65,2.68125,3
2023-04-18,AU,Melbourne,o3,112,0.3,18.4,8.8,381.44,4.334328358208955,4
2023-04-18,AU,Melbourne,pm10,120,6.0,52.0,14.0,394.15,9.24,9
2023-04-18,AU,Melbourne,pm2.5,157,2.0,70.0,20.0,1595.69,26.400000000000002,26
2023-04-18,AU,Melbourne,so2,90,0.1,1.5,0.6,1.33,0.1488721804511278,0
2023-04-18,AU,Newcastle,no2,111,1.0,22.3,9.3,346.34,3.83625,4
2023-04-18,AU,Newcastle,pm10,144,8.0,73.0,21.0,1437.91,13.860000000000001,14
2023-04-18,AU,Newcastle,pm2.5,130,1.0,72.0,21.0,2137.6,27.720000000000002,28
2023-04-18,AU,Newcastle,so2,47,1.5,15.8,1.5,47.6,0.3721804511278195,0
2023-04-18,AU,Perth,no2,49,1.2,11.2,3.4,61.95,1.4024999999999999,1
2023-04-18,AU,Perth,o3,69,1.0,31.0,22.0,687.51,10.835820895522387,11
2023-04-18,AU,Perth,pm10,89,3.0,15.0,8.0,91.4,5.28,5
2023-04-18,AU,Perth,pm2.5,88,2.0,24.0,8.0,350.49,10.56,11
2023-04-18,AU,Sydney,co,21,1.2,3.4,1.2,6.63,6.6,7
2023-04-18,AU,Sydney,no2,105,1.0,23.2,11.2,375.61,4.619999999999999,5
2023-04-18,AU,Sydney,o3,99,0.8,24.1,11.2,619.25,5.51641791044776,6
2023-04-18,AU,Sydney,pm10,143,7.0,28.0,14.0,165.4,9.24,9
2023-04-18,AU,Sydney,pm2.5,139,1.0,43.0,17.0,755.49,22.44,22
2023-04-18,AU,Sydney,so2,14,1.5,1.5,1.5,0.0,0.3721804511278195,0
2023-04-18,AU,Wollongong,co,7,1.2,2.3,2.3,3.46,12.649999999999999,13
2023-04-18,AU,Wollongong,no2,38,1.0,19.5,6.5,275.08,2.68125,3
2023-04-18,AU,Wollongong,o3,39,0.8,24.8,7.3,831.74,3.595522388059701,4
2023-04-18,AU,Wollongong,pm10,48,9.0,55.0,17.0,1023.67,11.22,11
2023-04-18,AU,Wollongong,pm2.5,41,3.0,55.0,21.0,1335.38,27.720000000000002,28
2023-04-18,AU,Wollongong,so2,8,1.5,7.2,1.5,40.61,0.3721804511278195,0
2023-04-19,AU,Adelaide,co,12,1.3,2.5,1.6,1.73,8.8,9
2023-04-19,AU,Adelaide,no2,42,0.5,14.7,2.3,98.17,0.9487499999999999,1
2023-04-19,AU,Adelaide,o3,36,4.1,10.6,7.4,38.8,3.644776119402985,4
2023-04-19,AU,Adelaide,pm10,60,5.0,28.0,17.0,203.53,11.22,11
2023-04-19,AU,Adelaide,pm2.5,48,5.0,64.0,25.0,2220.57,33.0,33
2023-04-19,AU,Adelaide,so2,5,0.6,0.6,0.6,0.0,0.1488721804511278,0
2023-04-19,AU,Brisbane,co,6,0.1,1.0,0.3,1.4,1.65,2
2023-04-19,AU,Brisbane,no2,123,1.0,12.8,3.7,75.01,1.5262499999999999,2
2023-04-19,AU,Brisbane,o3,64,1.3,10.6,6.1,48.38,3.004477611940298,3
2023-04-19,AU,Brisbane,pm10,190,5.0,54.0,16.0,364.71,10.56,11
2023-04-19,AU,Brisbane,pm2.5,189,1.0,62.0,24.0,1711.15,31.68,32
2023-04-19,AU,Brisbane,so2,22,0.6,4.6,0.6,12.21,0.1488721804511278,0
2023-04-19,AU,Canberra,co,44,1.0,11.1,5.3,118.37,29.15,29
2023-04-19,AU,Canberra,no2,41,0.5,7.4,1.9,25.29,0.78375,1
2023-04-19,AU,Canberra,o3,51,0.5,12.2,6.1,132.88,3.004477611940298,3
2023-04-19,AU,Canberra,pm10,59,3.0,21.0,10.0,160.51,6.6000000000000005,7
2023-04-19,AU,Canberra,pm2.5,53,14.0,61.0,31.0,1556.39,40.92,41
2023-04-19,AU,Darwin,co,65,0.5,4.2,2.0,10.98,11.0,11
2023-04-19,AU,Darwin,no2,70,0.2,5.1,1.2,22.37,0.49499999999999994,0
2023-04-19,AU,Darwin,o3,71,0.8,11.6,6.1,89.62,3.004477611940298,3
2023-04-19,AU,Darwin,pm10,30,3.0,193.0,9.0,11359.0,5.94,6
2023-04-19,AU,Darwin,pm2.5,30,3.0,368.0,30.0,39942.7,39.6,40
2023-04-19,AU,Darwin,so2,70,0.3,0.8,0.4,0.24,0.09924812030075188,0
2023-04-19,AU,Hobart,pm10,70,1.0,10.0,3.0,34.54,1.98,2
2023-04-19,AU,Hobart,pm2.5,50,5.0,13.0,5.0,47.35,6.6000000000000005,7
2023-04-19,AU,Launceston,pm10,143,1.0,12.0,4.0,50.36,2.64,3
2023-04-19,AU,Launceston,pm2.5,89,5.0,42.0,5.0,369.36,6.6000000000000005,7
2023-04-19,AU,Melbourne,co,115,0.3,5.2,1.2,10.77,6.6,7
2023-04-19,AU,Melbourne,no2,111,2.8,22.3,10.2,263.5,4.2075,4
2023-04-19,AU,Melbourne,o3,115,0.2,18.4,8.8,350.0,4.334328358208955,4
2023-04-19,AU,Melbourne,pm10,120,5.0,50.0,19.0,567.31,12.540000000000001,13
2023-04-19,AU,Melbourne,pm2.5,162,2.0,60.0,21.0,1446.27,27.720000000000002,28
2023-04-19,AU,Melbourne,so2,84,0.1,0.9,0.3,0.34,0.0744360902255639,0
2023-04-19,AU,Newcastle,no2,123,1.0,25.1,7.5,278.38,3.09375,3
2023-04-19,AU,Newcastle,pm10,144,7.0,101.0,21.0,2078.16,13.860000000000001,14
2023-04-19,AU,Newcastle,pm2.5,132,1.0,72.0,22.0,2091.17,29.040000000000003,29
2023-04-19,AU,Newcastle,so2,71,1.5,28.6,1.5,377.85,0.3721804511278195,0
2023-04-19,AU,Perth,no2,38,1.2,18.9,4.5,256.6,1.85625,2
2023-04-19,AU,Perth,o3,68,5.0,37.0,22.0,319.8,10.835820895522387,11
2023-04-19,AU,Perth,pm10,91,3.0,65.0,7.0,956.8,4.62,5
2023-04-19,AU,Perth,pm2.5,90,2.0,113.0,8.0,3284.19,10.56,11
2023-04-19,AU,Sydney,co,22,1.2,3.4,2.3,4.22,12.649999999999999,13
2023-04-19,AU,Sydney,no2,127,1.0,26.0,10.2,394.04,4.2075,4
2023-04-19,AU,Sydney,o3,109,0.8,26.4,9.6,650.8,4.728358208955224,5
2023-04-19,AU,Sydney,pm10,144,6.0,42.0,18.0,444.9,11.88,12
2023-04-19,AU,Sydney,pm2.5,141,2.0,53.0,21.0,905.61,27.720000000000002,28
2023-04-19,AU,Sydney,so2,60,1.5,8.6,1.5,25.18,0.3721804511278195,0
2023-04-19,AU,Wollongong,co,6,1.2,2.3,1.2,3.63,6.6,7
2023-04-19,AU,Wollongong,no2,41,1.0,17.6,5.6,216.37,2.3099999999999996,2
2023-04-19,AU,Wollongong,o3,46,2.4,24.1,13.6,436.37,6.698507462686567,7
2023-04-19,AU,Wollongong,pm10,48,8.0,50.0,15.0,1317.62,9.9,10
2023-04-19,AU,Wollongong,pm2.5,44,1.0,63.0,18.0,2543.82,23.76,24
2023-04-19,AU,Wollongong,so2,10,1.5,4.3,1.5,9.58,0.3721804511278195,0
2023-04-20,AU,Adelaide,co,22,1.4,2.8,2.2,2.32,12.100000000000001,12
2023-04-20,AU,Adelaide,no2,92,0.5,12.4,2.8,82.66,1.1549999999999998,1
2023-04-20,AU,Adelaide,o3,72,1.3,10.2,7.0,63.47,3.4477611940298507,3
2023-04-20,AU,Adelaide,pm10,120,1.0,36.0,10.0,279.61,6.6000000000000005,7
2023-04-20,AU,Adelaide,pm2.5,85,2.0,50.0,17.0,928.7,22.44,22
2023-04-20,AU,Adelaide,so2,7,0.6,1.1,0.6,0.36,0.1488721804511278,0
2023-04-20,AU,Brisbane,co,9,0.1,1.2,0.5,1.39,2.75,3
2023-04-20,AU,Brisbane,no2,130,0.5,12.4,4.2,87.99,1.7325,2
2023-04-20,AU,Brisbane,o3,70,0.5,12.2,6.5,109.06,3.201492537313433,3
2023-04-20,AU,Brisbane,pm10,192,5.0,45.0,15.0,471.49,9.9,10
2023-04-20,AU,Brisbane,pm2.5,192,3.0,57.0,22.0,1113.05,29.040000000000003,29
2023-04-20,AU,Brisbane,so2,21,0.6,5.6,0.6,16.57,0.1488721804511278,0
2023-04-20,AU,Canberra,co,42,0.4,6.3,1.0,60.26,5.5,6
2023-04-20,AU,Canberra,no2,26,0.5,6.4,1.4,25.37,0.5774999999999999,1
2023-04-20,AU,Canberra,o3,66,1.3,11.0,6.5,40.71,3.201492537313433,3
2023-04-20,AU,Canberra,pm10,62,3.0,18.0,9.0,109.24,5.94,6
2023-04-20,AU,Canberra,pm2.5,48,6.0,52.0,24.0,1045.09,31.68,32
2023-04-20,AU,Darwin,co,68,0.3,3.9,2.6,11.46,14.3,14
2023-04-20,AU,Darwin,no2,67,0.1,4.5,1.2,11.81,0.49499999999999994,0
2023-04-20,AU,Darwin,o3,69,0.3,13.4,4.0,62.17,1.9701492537313432,2
2023-04-20,AU,Darwin,pm10,59,1.0,27.0,10.0,258.35,6.6000000000000005,7
2023-04-20,AU,Darwin,pm2.5,52,4.0,66.0,24.0,2096.42,31.68,32
2023-04-20,AU,Darwin,so2,69,0.3,0.8,0.4,0.29,0.09924812030075188,0
2023-04-20,AU,Hobart,pm10,66,1.0,17.0,3.0,80.07,1.98,2
2023-04-20,AU,Hobart,pm2.5,38,5.0,25.0,5.0,135.19,6.6000000000000005,7
2023-04-20,AU,Launceston,pm10,132,1.0,14.0,6.0,51.98,3.96,4
2023-04-20,AU,Launceston,pm2.5,123,5.0,53.0,9.0,829.45,11.88,12
2023-04-20,AU,Melbourne,co,115,0.9,5.5,2.4,14.43,13.2,13
2023-04-20,AU,Melbourne,no2,115,3.8,24.1,12.1,349.65,4.99125,5
2023-04-20,AU,Melbourne,o3,112,0.1,18.4,2.4,411.69,1.182089552238806,1
2023-04-20,AU,Melbourne,pm10,115,12.0,64.0,18.0,518.25,11.88,12
2023-04-20,AU,Melbourne,pm2.5,158,5.0,56.0,25.0,1692.16,33.0,33
2023-04-20,AU,Melbourne,so2,97,0.1,1.0,0.4,0.7,0.09924812030075188,0
2023-04-20,AU,Newcastle,no2,96,1.0,18.6,6.5,200.01,2.68125,3
2023-04-20,AU,Newcastle,pm10,144,5.0,44.0,16.0,598.81,10.56,11
2023-04-20,AU,Newcastle,pm2.5,138,1.0,48.0,19.0,1111.46,25.080000000000002,25
2023-04-20,AU,Newcastle,so2,46,1.5,12.9,2.9,59.84,0.719548872180451,1
2023-04-20,AU,Perth,no2,42,1.2,32.3,8.9,736.05,3.67125,4
2023-04-20,AU,Perth,o3,69,1.0,35.0,19.0,735.87,9.35820895522388,9
2023-04-20,AU,Perth,pm10,92,3.0,62.0,7.0,559.77,4.62,5
2023-04-20,AU,Perth,pm2.5,88,3.0,106.0,8.0,2053.15,10.56,11
2023-04-20,AU,Sydney,co,8,1.2,2.3,1.2,3.46,6.6,7
2023-04-20,AU,Sydney,no2,119,1.0,20.4,6.5,197.96,2.68125,3
2023-04-20,AU,Sydney,o3,138,0.8,22.4,14.5,291.71,7.141791044776119,7
2023-04-20,AU,Sydney,pm10,144,9.0,32.0,16.0,157.41,10.56,11
2023-04-20,AU,Sydney,pm2.5,144,6.0,47.0,19.0,387.06,25.080000000000002,25
2023-04-20,AU,Sydney,so2,11,1.5,2.9,1.5,3.21,0.3721804511278195,0
2023-04-20,AU,Wollongong,co,6,1.2,2.3,1.2,3.63,6.6,7
2023-04-20,AU,Wollongong,no2,34,1.0,9.3,3.8,66.67,1.5675,2
2023-04-20,AU,Wollongong,o3,44,4.8,20.8,16.0,155.84,7.880597014925373,8
2023-04-20,AU,Wollongong,pm10,48,8.0,22.0,16.0,127.41,10.56,11
2023-04-20,AU,Wollongong,pm2.5,45,4.0,43.0,21.0,841.28,27.720000000000002,28
2023-04-20,AU,Wollongong,so2,6,1.5,4.3,2.9,15.68,0.719548872180451,1
2023-04-21,AU,Adelaide,co,24,2.2,2.9,2.6,0.56,14.3,14
2023-04-21,AU,Adelaide,no2,93,0.5,10.6,4.2,87.33,1.7325,2
2023-04-21,AU,Adelaide,o3,71,0.5,11.0,5.7,104.89,2.807462686567164,3
2023-04-21,AU,Adelaide,pm10,115,1.0,70.0,7.0,1152.96,4.62,5
2023-04-21,AU,Adelaide,pm2.5,77,1.0,46.0,16.0,1048.81,21.12,21
2023-04-21,AU,Brisbane,no2,129,0.5,10.6,2.3,60.66,0.9487499999999999,1
2023-04-21,AU,Brisbane,o3,68,0.9,9.8,7.8,33.26,3.841791044776119,4
2023-04-21,AU,Brisbane,pm10,192,3.0,57.0,14.0,537.27,9.24,9
2023-04-21,AU,Brisbane,pm2.5,191,2.0,56.0,18.0,1399.98,23.76,24
2023-04-21,AU,Brisbane,so2,20,0.6,7.1,0.6,24.84,0.1488721804511278,0
2023-04-21,AU,Canberra,co,41,0.7,8.7,5.3,64.46,29.15,29
2023-04-21,AU,Canberra,no2,34,0.5,12.4,1.9,125.29,0.78375,1
2023-04-21,AU,Canberra,o3,62,0.5,13.0,6.1,116.95,3.004477611940298,3
2023-04-21,AU,Canberra,pm10,72,4.0,39.0,10.0,744.97,6.6000000000000005,7
2023-04-21,AU,Canberra,pm2.5,72,1.0,93.0,25.0,4672.58,33.0,33
2023-04-21,AU,Darwin,co,70,0.3,3.8,2.6,16.76,14.3,14
2023-04-21,AU,Darwin,no2,71,0.1,2.7,0.7,3.63,0.28874999999999995,0
2023-04-21,AU,Darwin,o3,71,2.3,8.3,4.3,26.05,2.1179104477611936,2
2023-04-21,AU,Darwin,pm10,72,1.0,18.0,7.0,148.29,4.62,5
2023-04-21,AU,Darwin,pm2.5,67,2.0,61.0,16.0,1504.31,21.12,21
2023-04-21,AU,Darwin,so2,71,0.3,0.8,0.4,0.3,0.09924812030075188,0
2023-04-21,AU,Hobart,pm10,51,1.0,19.0,2.0,84.5,1.32,1
2023-04-21,AU,Hobart,pm2.5,11,5.0,17.0,5.0,136.73,6.6000000000000005,7
2023-04-21,AU,Launceston,pm10,141,1.0,8.0,4.0,22.33,2.64,3
2023-04-21,AU,Launceston,pm2.5,96,5.0,21.0,5.0,132.61,6.6000000000000005,7
2023-04-21,AU,Melbourne,co,115,1.3,6.0,2.9,18.56,15.95,16
2023-04-21,AU,Melbourne,no2,115,5.6,21.3,13.0,191.1,5.3625,5
2023-04-21,AU,Melbourne,o3,107,0.1,12.1,0.7,145.26,0.344776119402985,0
2023-04-21,AU,Melbourne,pm10,119,6.0,63.0,17.0,859.99,11.22,11
2023-04-21,AU,Melbourne,pm2.5,150,1.0,55.0,24.0,1565.6,31.68,32
2023-04-21,AU,Melbourne,so2,115,0.2,1.4,0.6,0.56,0.1488721804511278,0
2023-04-21,AU,Newcastle,no2,98,1.0,16.7,3.8,148.44,1.5675,2
2023-04-21,AU,Newcastle,pm10,139,2.0,49.0,15.0,688.99,9.9,10
2023-04-21,AU,Newcastle,pm2.5,129,1.0,53.0,16.0,1291.17,21.12,21
2023-04-21,AU,Newcastle,so2,51,1.5,8.6,1.5,26.55,0.3721804511278195,0
2023-04-21,AU,Perth,co,3,1.0,1.0,1.0,0.0,5.5,6
2023-04-21,AU,Perth,no2,49,1.2,20.0,7.8,360.35,3.2175,3
2023-04-21,AU,Perth,o3,61,2.0,35.0,17.0,1061.43,8.373134328358208,8
2023-04-21,AU,Perth,pm10,88,3.0,64.0,8.0,1890.49,5.28,5
2023-04-21,AU,Perth,pm2.5,86,3.0,111.0,10.0,5971.42,13.200000000000001,13
2023-04-21,AU,Perth,so2,3,2.9,5.8,2.9,28.03,0.719548872180451,1
2023-04-21,AU,Sydney,co,7,1.2,1.2,1.2,0.0,6.6,7
2023-04-21,AU,Sydney,no2,134,1.0,24.1,7.5,339.9,3.09375,3
2023-04-21,AU,Sydney,o3,122,0.8,21.6,12.8,505.69,6.304477611940299,6
2023-04-21,AU,Sydney,pm10,144,8.0,23.0,14.0,87.95,9.24,9
2023-04-21,AU,Sydney,pm2.5,141,2.0,71.0,20.0,873.42,26.400000000000002,26
2023-04-21,AU,Sydney,so2,18,1.5,2.9,1.5,3.59,0.3721804511278195,0
2023-04-21,AU,Wollongong,co,11,1.2,3.4,2.3,7.26,12.649999999999999,13
2023-04-21,AU,Wollongong,no2,38,1.9,15.8,4.7,199.66,1.93875,2
2023-04-21,AU,Wollongong,o3,46,1.6,22.4,12.1,455.97,5.959701492537313,6
2023-04-21,AU,Wollongong,pm10,48,8.0,37.0,14.0,306.22,9.24,9
2023-04-21,AU,Wollongong,pm2.5,46,3.0,67.0,17.0,1611.11,22.44,22
2023-04-21,AU,Wollongong,so2,6,1.5,4.3,1.5,18.95,0.3721804511278195,0
2023-04-22,AU,Adelaide,co,24,2.3,3.0,2.7,0.49,14.850000000000001,15
2023-04-22,AU,Adelaide,no2,92,0.5,9.6,3.2,65.16,1.32,1
2023-04-22,AU,Adelaide,o3,69,0.5,10.6,7.0,111.26,3.4477611940298507,3
2023-04-22,AU,Adelaide,pm10,120,2.0,55.0,8.0,399.45,5.28,5
2023-04-22,AU,Adelaide,pm2.5,89,2.0,57.0,17.0,1155.43,22.44,22
2023-04-22,AU,Adelaide,so2,12,0.6,0.6,0.6,0.0,0.1488721804511278,0
2023-04-22,AU,Brisbane,no2,112,0.5,9.2,1.9,35.67,0.78375,1
2023-04-22,AU,Brisbane,o3,69,5.3,11.0,8.2,17.85,4.038805970149253,4
2023-04-22,AU,Brisbane,pm10,192,2.0,23.0,12.0,192.61,7.92,8
2023-04-22,AU,Brisbane,pm2.5,192,1.0,52.0,18.0,1243.94,23.76,24
2023-04-22,AU,Brisbane,so2,19,0.6,7.1,1.1,41.08,0.2729323308270677,0
2023-04-22,AU,Canberra,co,45,1.0,10.1,5.7,89.59,31.35,31
2023-04-22,AU,Canberra,no2,40,0.5,10.1,1.9,74.6,0.78375,1
2023-04-22,AU,Canberra,o3,50,0.5,12.6,2.1,190.53,1.0343283582089553,1
2023-04-22,AU,Canberra,pm10,70,1.0,35.0,11.0,779.83,7.260000000000001,7
2023-04-22,AU,Canberra,pm2.5,72,7.0,86.0,43.0,4098.97,56.760000000000005,57
2023-04-22,AU,Darwin,co,69,0.4,6.2,2.7,20.35,14.850000000000001,15
2023-04-22,AU,Darwin,no2,71,0.1,6.4,0.5,9.71,0.20625,0
2023-04-22,AU,Darwin,o3,70,0.9,10.0,5.2,46.15,2.5611940298507463,3
2023-04-22,AU,Darwin,pm10,72,3.0,48.0,12.0,624.5,7.92,8
2023-04-22,AU,Darwin,pm2.5,70,1.0,48.0,16.0,1379.39,21.12,21
2023-04-22,AU,Darwin,so2,71,0.3,1.0,0.4,0.28,0.09924812030075188,0
2023-04-22,AU,Hobart,pm10,59,1.0,6.0,1.0,18.65,0.66,1
2023-04-22,AU,Hobart,pm2.5,12,5.0,13.0,5.0,96.97,6.6000000000000005,7
2023-04-22,AU,Launceston,pm10,134,1.0,12.0,3.0,29.76,1.98,2
2023-04-22,AU,Launceston,pm2.5,67,5.0,42.0,5.0,297.83,6.6000000000000005,7
2023-04-22,AU,Melbourne,co,115,0.8,5.6,1.7,15.78,9.35,9
2023-04-22,AU,Melbourne,no2,115,2.8,18.6,8.4,163.13,3.465,3
2023-04-22,AU,Melbourne,o3,113,0.1,16.0,8.0,263.72,3.9402985074626864,4
2023-04-22,AU,Melbourne,pm10,120,3.0,41.0,11.0,288.45,7.260000000000001,7
2023-04-22,AU,Melbourne,pm2.5,138,2.0,57.0,22.0,1470.46,29.040000000000003,29
2023-04-22,AU,Melbourne,so2,103,0.2,1.5,0.7,1.26,0.17368421052631577,0
2023-04-22,AU,Newcastle,no2,105,1.0,19.5,5.6,211.53,2.3099999999999996,2
2023-04-22,AU,Newcastle,pm10,125,3.0,52.0,13.0,1199.81,8.58,9
2023-04-22,AU,Newcastle,pm2.5,111,1.0,50.0,16.0,1052.71,21.12,21
2023-04-22,AU,Newcastle,so2,31,1.5,11.5,1.5,65.63,0.3721804511278195,0
2023-04-22,AU,Perth,co,3,1.0,1.0,1.0,0.0,5.5,6
2023-04-22,AU,Perth,no2,53,1.2,31.2,8.9,862.89,3.67125,4
2023-04-22,AU,Perth,o3,69,1.0,54.0,21.0,1995.54,10.343283582089551,10
2023-04-22,AU,Perth,pm10,92,2.0,47.0,12.0,1175.41,7.92,8
2023-04-22,AU,Perth,pm2.5,92,2.0,77.0,20.0,4207.58,26.400000000000002,26
2023-04-22,AU,Sydney,co,27,1.2,3.4,2.3,8.0,12.649999999999999,13
2023-04-22,AU,Sydney,no2,133,1.0,20.4,10.2,252.52,4.2075,4
2023-04-22,AU,Sydney,o3,115,0.8,21.6,4.0,417.5,1.9701492537313432,2
2023-04-22,AU,Sydney,pm10,144,3.0,28.0,14.0,158.86,9.24,9
2023-04-22,AU,Sydney,pm2.5,140,1.0,56.0,20.0,1058.98,26.400000000000002,26
2023-04-22,AU,Sydney,so2,23,1.5,2.9,1.5,1.63,0.3721804511278195,0
2023-04-22,AU,Wollongong,co,15,1.2,3.4,2.3,5.99,12.649999999999999,13
2023-04-22,AU,Wollongong,no2,36,1.0,18.6,3.8,144.86,1.5675,2
2023-04-22,AU,Wollongong,o3,46,0.8,21.6,9.6,574.11,4.728358208955224,5
2023-04-22,AU,Wollongong,pm10,48,6.0,24.0,14.0,242.65,9.24,9
2023-04-22,AU,Wollongong,pm2.5,46,1.0,60.0,18.0,2208.81,23.76,24
2023-04-22,AU,Wollongong,so2,4,1.5,7.2,1.5,72.82,0.3721804511278195,0
2023-04-23,AU,Adelaide,co,24,1.3,2.8,1.9,2.86,10.45,10
2023-04-23,AU,Adelaide,no2,84,0.5,11.5,2.3,54.51,0.9487499999999999,1
2023-04-23,AU,Adelaide,o3,68,1.7,14.3,9.0,132.6,4.432835820895522,4
2023-04-23,AU,Adelaide,pm10,116,1.0,53.0,8.0,558.74,5.28,5
2023-04-23,AU,Adelaide,pm2.5,92,5.0,69.0,19.0,2022.52,25.080000000000002,25
2023-04-23,AU,Adelaide,so2,3,0.6,0.6,0.6,0.0,0.1488721804511278,0
2023-04-23,AU,Brisbane,no2,116,0.5,6.4,1.9,20.71,0.78375,1
2023-04-23,AU,Brisbane,o3,70,2.5,11.4,7.8,41.38,3.841791044776119,4
2023-04-23,AU,Brisbane,pm10,192,4.0,32.0,13.0,156.24,8.58,9
2023-04-23,AU,Brisbane,pm2.5,191,1.0,51.0,20.0,976.88,26.400000000000002,26
2023-04-23,AU,Brisbane,so2,13,0.6,11.7,1.6,106.51,0.3969924812030075,0
2023-04-23,AU,Canberra,co,45,1.0,12.3,5.7,124.66,31.35,31
2023-04-23,AU,Canberra,no2,27,0.5,4.6,1.4,10.98,0.5774999999999999,1
2023-04-23,AU,Canberra,o3,56,0.5,11.0,7.4,110.65,3.644776119402985,4
2023-04-23,AU,Canberra,pm10,71,1.0,36.0,11.0,606.39,7.260000000000001,7
2023-04-23,AU,Canberra,pm2.5,68,6.0,89.0,47.0,4236.56,62.040000000000006,62
2023-04-23,AU,Darwin,co,69,0.6,5.1,3.2,19.12,17.6,18
2023-04-23,AU,Darwin,no2,70,0.2,3.5,0.8,6.53,0.33,0
2023-04-23,AU,Darwin,o3,71,1.6,24.6,7.3,225.99,3.595522388059701,4
2023-04-23,AU,Darwin,pm10,72,8.0,45.0,14.0,1001.21,9.24,9
2023-04-23,AU,Darwin,pm2.5,72,6.0,121.0,29.0,10087.2,38.28,38
2023-04-23,AU,Darwin,so2,70,0.3,0.8,0.5,0.26,0.12406015037593984,0
2023-04-23,AU,Hobart,pm10,66,1.0,30.0,11.0,239.54,7.260000000000001,7
2023-04-23,AU,Hobart,pm2.5,63,5.0,50.0,17.0,911.82,22.44,22
2023-04-23,AU,Launceston,pm10,130,2.0,30.0,6.0,148.39,3.96,4
2023-04-23,AU,Launceston,pm2.5,117,5.0,85.0,9.0,1534.63,11.88,12
2023-04-23,AU,Melbourne,co,112,0.8,4.8,1.6,11.48,8.8,9
2023-04-23,AU,Melbourne,no2,106,1.9,16.7,8.4,172.35,3.465,3
2023-04-23,AU,Melbourne,o3,115,0.1,19.2,8.0,466.63,3.9402985074626864,4
2023-04-23,AU,Melbourne,pm10,120,2.0,22.0,12.0,258.93,7.92,8
2023-04-23,AU,Melbourne,pm2.5,135,1.0,58.0,29.0,1504.56,38.28,38
2023-04-23,AU,Melbourne,so2,109,0.1,1.5,1.0,1.17,0.24812030075187969,0
2023-04-23,AU,Newcastle,no2,98,1.0,14.9,5.6,147.66,2.3099999999999996,2
2023-04-23,AU,Newcastle,pm10,118,4.0,39.0,13.0,702.49,8.58,9
2023-04-23,AU,Newcastle,pm2.5,103,1.0,63.0,19.0,1509.69,25.080000000000002,25
2023-04-23,AU,Newcastle,so2,35,1.5,7.2,1.5,16.89,0.3721804511278195,0
2023-04-23,AU,Perth,co,3,1.0,1.0,1.0,0.0,5.5,6
2023-04-23,AU,Perth,no2,48,1.2,24.5,5.6,380.08,2.3099999999999996,2
2023-04-23,AU,Perth,o3,60,1.0,40.0,25.0,1342.02,12.313432835820896,12
2023-04-23,AU,Perth,pm10,92,3.0,56.0,9.0,1282.88,5.94,6
2023-04-23,AU,Perth,pm2.5,90,2.0,94.0,14.0,4040.33,18.48,18
2023-04-23,AU,Sydney,co,36,1.2,4.5,2.3,11.32,12.649999999999999,13
2023-04-23,AU,Sydney,no2,112,1.0,17.6,4.7,170.06,1.93875,2
2023-04-23,AU,Sydney,o3,99,0.8,20.8,14.5,450.03,7.141791044776119,7
2023-04-23,AU,Sydney,pm10,135,5.0,28.0,13.0,138.2,8.58,9
